order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,sales_amount,discount_percent,final_amount,profit_amount,customer_name,age,gender,city,membership_type,join_date,product_name,category,brand,price,stock_quantity,feedback_id,raw_sentiment_label,review_text,rating,feedback_date,sentiment
ORD_7395,CUST_3430,PROD_3687,2024-02-03,4,Upi,Delivered,12710.48,20.0,10168.38,2522.25,Customer_2430,25.0,Other,Chennai,Platinum,2022-08-11,Product_1687,Electronics,Brandc,3177.62,382,FDBK_5091,__label__2,Loved it and will buy again,4.0,2023-09-27,1.0
ORD_7395,CUST_3430,PROD_3687,2024-02-03,4,Upi,Delivered,12710.48,20.0,10168.38,2522.25,Customer_2430,25.0,Other,Chennai,Platinum,2022-08-11,Product_1687,Electronics,Brandc,3177.62,382,FDBK_5221,__label__2,Very happy with this purchase,5.0,2023-04-14,1.0
ORD_7395,CUST_3430,PROD_3687,2024-02-03,4,Upi,Delivered,12710.48,20.0,10168.38,2522.25,Customer_2430,25.0,Other,Chennai,Platinum,2022-08-11,Product_1687,Electronics,Brandc,3177.62,382,FDBK_5777,__label__1,Delivery was late and product was damaged,2.0,2024-12-12,0.0
ORD_7396,CUST_3525,PROD_3299,2023-06-24,3,Upi,Delivered,6064.8,0.0,6064.8,1140.31,Customer_2525,68.0,Male,Mumbai,Platinum,2022-12-20,Product_1299,Home,Brandb,2021.6,298,FDBK_4721,__label__2,Excellent product and very useful,4.0,2023-07-08,1.0
ORD_7397,CUST_5109,PROD_4862,2024-09-17,5,Net Banking,Delivered,1030.25,0.0,1030.25,194.85,Customer_4109,39.0,Other,Hyderabad,Silver,2023-09-06,Product_2862,Beauty,Brandc,206.05,111,FDBK_6031,__label__2,Amazing quality and fast delivery,5.0,2023-05-20,1.0
ORD_7398,CUST_2237,PROD_6989,2024-07-04,2,Card,Cancelled,1812.78,10.0,1631.5,471.94,Customer_1237,56.0,Male,Bangalore,Silver,2022-05-24,Product_4989,Home,Brandc,906.39,197,FDBK_5201,__label__1,Very poor quality and disappointing,1.0,2024-03-30,0.0
ORD_7399,CUST_3112,PROD_6563,2024-01-19,5,Net Banking,Delivered,18884.2,0.0,18884.2,2845.31,Customer_2112,18.0,Male,Kolkata,Platinum,2021-06-22,Product_4563,Home,Brandc,3776.84,306,,,No review provided,4.0,,1.0
ORD_7400,CUST_2234,PROD_3856,2023-09-26,1,Card,Delivered,3515.21,5.0,3339.45,546.87,Customer_1234,23.0,Female,Hyderabad,Gold,2022-01-25,Product_1856,Home,Brandc,3515.21,25,,,No review provided,4.0,,1.0
ORD_7401,CUST_4055,PROD_5159,2024-11-12,1,Card,Shipped,4935.01,15.0,4194.76,881.87,Customer_3055,59.0,Female,Kolkata,Platinum,2021-09-02,Product_3159,Groceries,Brandc,4935.01,182,,,No review provided,4.0,,1.0
ORD_7402,CUST_4213,PROD_3464,2024-09-19,3,Upi,Delivered,13377.42,15.0,11370.81,1763.22,Customer_3213,43.0,Female,Pune,Gold,2022-05-18,Product_1464,Electronics,Branda,4459.14,43,,,No review provided,4.0,,1.0
ORD_7403,CUST_3430,PROD_4327,2023-05-31,3,Cash On Delivery,Delivered,3801.15,0.0,3801.15,997.31,Customer_2430,25.0,Other,Chennai,Platinum,2022-08-11,Product_2327,Electronics,Branda,1267.05,279,,,No review provided,4.0,,1.0
ORD_7404,CUST_1067,PROD_2982,2023-07-07,3,Cash On Delivery,Cancelled,7392.0,5.0,7022.4,1406.3,Customer_67,20.0,Male,Chennai,Silver,2021-09-11,Product_982,Beauty,Brandb,2464.0,436,FDBK_7916,__label__1,Delivery was late and product was damaged,1.0,2024-09-05,0.0
ORD_7405,CUST_1324,PROD_3980,2024-06-22,1,Cash On Delivery,Delivered,4121.11,0.0,4121.11,332.1,Customer_324,37.0,Female,Chennai,Gold,2023-07-20,Product_1980,Beauty,Brande,4121.11,269,FDBK_5738,__label__2,Excellent product and very useful,4.0,2023-10-09,1.0
ORD_7405,CUST_1324,PROD_3980,2024-06-22,1,Cash On Delivery,Delivered,4121.11,0.0,4121.11,332.1,Customer_324,37.0,Female,Chennai,Gold,2023-07-20,Product_1980,Beauty,Brande,4121.11,269,FDBK_6134,__label__1,Waste of money and bad product,2.0,2024-11-08,0.0
ORD_7405,CUST_1324,PROD_3980,2024-06-22,1,Cash On Delivery,Delivered,4121.11,0.0,4121.11,332.1,Customer_324,37.0,Female,Chennai,Gold,2023-07-20,Product_1980,Beauty,Brande,4121.11,269,FDBK_6270,__label__1,Terrible experience with this item,1.0,2023-05-13,0.0
ORD_7406,CUST_5025,PROD_6345,2023-02-21,5,Card,Delivered,9721.3,0.0,9721.3,1466.55,Customer_4025,48.0,Male,Chennai,Silver,2023-05-31,Product_4345,Fashion,Brandc,1944.26,183,FDBK_4730,__label__1,Delivery was late and product was damaged,2.0,2024-08-06,0.0
ORD_7407,CUST_2053,PROD_5809,2024-12-09,3,Net Banking,Delivered,4121.01,20.0,3296.81,625.73,Customer_1053,41.0,Male,Hyderabad,Silver,2021-05-27,Product_3809,Beauty,Branda,1373.67,473,,,No review provided,4.0,,1.0
ORD_7408,CUST_2893,PROD_6191,2024-02-28,4,Cash On Delivery,Delivered,13290.2,5.0,12625.69,3178.08,Customer_1893,21.0,Female,Delhi,Platinum,2021-03-11,Product_4191,Groceries,Brande,3322.55,121,FDBK_8496,__label__1,amazing quality and fast delivery,2.0,2023-01-02,0.0
ORD_7409,CUST_3674,PROD_5259,2024-10-07,1,Net Banking,Delivered,4230.69,10.0,3807.62,925.02,Customer_2674,56.0,Male,Chennai,Silver,2021-11-25,Product_3259,Home,Brandd,4230.69,62,,,No review provided,4.0,,1.0
ORD_7410,CUST_1405,PROD_3282,2023-03-08,5,Net Banking,Delivered,10336.45,5.0,9819.63,2233.33,Customer_405,56.0,Female,Bangalore,Platinum,2022-06-08,Product_1282,Beauty,Brandb,2067.29,422,FDBK_4819,__label__1,Waste of money and bad product,2.0,2023-08-03,0.0
ORD_7411,CUST_4657,PROD_3888,2024-11-02,1,Net Banking,Delivered,1051.58,5.0,999.0,263.2,Customer_3657,63.0,Male,Delhi,Gold,2021-06-14,Product_1888,Fashion,Brandc,1051.58,269,FDBK_4228,__label__2,Excellent product and very useful,4.0,2024-09-10,1.0
ORD_7412,CUST_4223,PROD_6812,2023-03-15,4,Card,Shipped,12044.24,0.0,12044.24,1531.14,Customer_3223,54.0,Male,Delhi,Silver,2023-04-02,Product_4812,Electronics,Brandd,3011.06,165,FDBK_6147,__label__2,Excellent product and very useful,5.0,2024-05-23,1.0
ORD_7413,CUST_2392,PROD_3509,2024-01-10,4,Net Banking,Delivered,4199.16,20.0,3359.33,608.47,Customer_1392,68.0,Other,Hyderabad,Platinum,2021-05-03,Product_1509,Beauty,Brandb,1049.79,95,,,No review provided,4.0,,1.0
ORD_7414,CUST_2010,PROD_4056,2023-01-20,5,Cash On Delivery,Delivered,20525.85,20.0,16420.68,3266.93,Customer_1010,58.0,Other,Chennai,Gold,2023-06-21,Product_2056,Fashion,Branda,4105.17,26,FDBK_4581,__label__2,Good product worth the price,5.0,2023-06-22,1.0
ORD_7414,CUST_2010,PROD_4056,2023-01-20,5,Cash On Delivery,Delivered,20525.85,20.0,16420.68,3266.93,Customer_1010,58.0,Other,Chennai,Gold,2023-06-21,Product_2056,Fashion,Branda,4105.17,26,FDBK_6742,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-12-10,1.0
ORD_7414,CUST_2010,PROD_4056,2023-01-20,5,Cash On Delivery,Delivered,20525.85,20.0,16420.68,3266.93,Customer_1010,58.0,Other,Chennai,Gold,2023-06-21,Product_2056,Fashion,Branda,4105.17,26,FDBK_8336,__label__1,Waste of money and bad product,2.0,2023-03-27,0.0
ORD_7415,CUST_3822,PROD_4048,2023-10-01,2,Cash On Delivery,Shipped,2577.3,0.0,2577.3,758.19,Customer_2822,68.0,Male,Bangalore,Gold,2022-08-07,Product_2048,Electronics,Brandc,1288.65,367,FDBK_7441,__label__2,Excellent product and very useful,5.0,2024-11-12,1.0
ORD_7415,CUST_3822,PROD_4048,2023-10-01,2,Cash On Delivery,Shipped,2577.3,0.0,2577.3,758.19,Customer_2822,68.0,Male,Bangalore,Gold,2022-08-07,Product_2048,Electronics,Brandc,1288.65,367,FDBK_8761,__label__2,Very happy with this purchase,5.0,2023-12-18,1.0
ORD_7416,CUST_5064,PROD_4572,2023-09-15,3,Upi,Delivered,7327.83,20.0,5862.26,1728.11,Customer_4064,30.0,Male,Bangalore,Silver,2021-01-05,Product_2572,Fashion,Branda,2442.61,84,,,No review provided,4.0,,1.0
ORD_7417,CUST_1789,PROD_6836,2023-01-13,4,Upi,Shipped,9419.88,5.0,8948.89,1695.07,Customer_789,65.0,Other,Bangalore,Gold,2021-03-23,Product_4836,Groceries,Brande,2354.97,381,FDBK_8312,__label__2,Excellent product and very useful,4.0,2023-04-10,1.0
ORD_7418,CUST_3389,PROD_4378,2023-02-25,2,Cash On Delivery,Delivered,9859.12,10.0,8873.21,987.24,Customer_2389,42.0,Other,Pune,Silver,2021-04-17,Product_2378,Groceries,Brande,4929.56,397,,,No review provided,4.0,,1.0
ORD_7419,CUST_1670,PROD_3356,2024-11-16,3,Upi,Delivered,6351.33,10.0,5716.2,1573.42,Customer_670,64.0,Female,Kolkata,Silver,2023-10-29,Product_1356,Beauty,Brande,2117.11,461,,,No review provided,4.0,,1.0
ORD_7420,CUST_1442,PROD_6854,2024-01-08,2,Upi,Delivered,1664.78,10.0,1498.3,128.67,Customer_442,31.0,Other,Pune,Silver,2022-07-17,Product_4854,Fashion,Brande,832.39,486,FDBK_5005,__label__1,Waste of money and bad product,2.0,2024-04-23,0.0
ORD_7420,CUST_1442,PROD_6854,2024-01-08,2,Upi,Delivered,1664.78,10.0,1498.3,128.67,Customer_442,31.0,Other,Pune,Silver,2022-07-17,Product_4854,Fashion,Brande,832.39,486,FDBK_7214,__label__2,Good product worth the price,4.0,2023-02-07,1.0
ORD_7420,CUST_1442,PROD_6854,2024-01-08,2,Upi,Delivered,1664.78,10.0,1498.3,128.67,Customer_442,31.0,Other,Pune,Silver,2022-07-17,Product_4854,Fashion,Brande,832.39,486,FDBK_8642,__label__2,Excellent product and very useful,5.0,2024-12-13,1.0
ORD_7421,CUST_5325,PROD_4721,2024-03-18,4,Upi,Shipped,9505.56,20.0,7604.45,1364.4,Customer_4325,32.0,Female,Mumbai,Silver,2021-12-05,Product_2721,Electronics,Branda,2376.39,433,FDBK_4687,__label__1,Delivery was late and product was damaged,2.0,2024-05-20,0.0
ORD_7421,CUST_5325,PROD_4721,2024-03-18,4,Upi,Shipped,9505.56,20.0,7604.45,1364.4,Customer_4325,32.0,Female,Mumbai,Silver,2021-12-05,Product_2721,Electronics,Branda,2376.39,433,FDBK_4693,__label__2,Good product worth the price,5.0,2023-04-08,1.0
ORD_7422,CUST_5184,PROD_2704,2024-04-18,5,Upi,Cancelled,10470.85,15.0,8900.22,1687.61,Customer_4184,62.0,Male,Kolkata,Platinum,2022-04-07,Product_704,Fashion,Brandd,2094.17,238,,,No review provided,4.0,,1.0
ORD_7423,CUST_5955,PROD_4356,2023-11-16,4,Net Banking,Delivered,13206.36,0.0,13206.36,1483.57,Customer_4955,37.0,Female,Mumbai,Silver,2022-01-27,Product_2356,Electronics,Branda,3301.59,287,,,No review provided,4.0,,1.0
ORD_7424,CUST_3832,PROD_3092,2024-01-31,4,Cash On Delivery,Delivered,12380.8,15.0,10523.68,1702.05,Customer_2832,26.0,Male,Bangalore,Silver,2022-05-30,Product_1092,Fashion,Brandb,3095.2,330,,,No review provided,4.0,,1.0
ORD_7425,CUST_1455,PROD_3639,2024-01-31,3,Upi,Delivered,5280.63,0.0,5280.63,1202.76,Customer_455,39.0,Female,Delhi,Gold,2021-06-17,Product_1639,Electronics,Branda,1760.21,280,FDBK_5814,__label__2,Very happy with this purchase,4.0,2024-04-23,1.0
ORD_7426,CUST_2795,PROD_3759,2024-05-17,1,Upi,Delivered,2359.05,15.0,2005.19,468.57,Customer_1795,47.0,Other,Pune,Silver,2023-10-31,Product_1759,Home,Branda,2359.05,354,FDBK_4395,__label__2,Excellent product and very useful,5.0,2023-01-27,1.0
ORD_7427,CUST_3298,PROD_3210,2024-09-11,5,Upi,Delivered,12626.25,0.0,12626.25,3173.22,Customer_2298,49.0,Female,Kolkata,Gold,2021-06-12,Product_1210,Beauty,Brandd,2525.25,230,FDBK_6554,__label__2,Excellent product and very useful,5.0,2023-11-28,1.0
ORD_7427,CUST_3298,PROD_3210,2024-09-11,5,Upi,Delivered,12626.25,0.0,12626.25,3173.22,Customer_2298,49.0,Female,Kolkata,Gold,2021-06-12,Product_1210,Beauty,Brandd,2525.25,230,FDBK_6593,__label__1,Waste of money and bad product,2.0,2024-05-20,0.0
ORD_7427,CUST_3298,PROD_3210,2024-09-11,5,Upi,Delivered,12626.25,0.0,12626.25,3173.22,Customer_2298,49.0,Female,Kolkata,Gold,2021-06-12,Product_1210,Beauty,Brandd,2525.25,230,FDBK_8382,__label__2,Very happy with this purchase,5.0,2024-01-24,1.0
ORD_7428,CUST_1407,PROD_5972,2024-02-11,3,Card,Returned,14848.83,10.0,13363.95,2754.81,Customer_407,28.0,Female,Hyderabad,Gold,2021-05-06,Product_3972,Beauty,Brandc,4949.61,151,,,No review provided,4.0,,1.0
ORD_7429,CUST_3344,PROD_6739,2023-01-18,4,Upi,Shipped,18769.84,10.0,16892.86,2442.64,Customer_2344,21.0,Female,Mumbai,Silver,2021-08-29,Product_4739,Groceries,Brande,4692.46,60,,,No review provided,4.0,,1.0
ORD_7430,CUST_3160,PROD_2447,2024-02-12,5,Net Banking,Delivered,23119.9,5.0,21963.9,1816.5,Customer_2160,25.0,Male,Bangalore,Gold,2021-11-10,Product_447,Electronics,Brandc,4623.98,389,,,No review provided,4.0,,1.0
ORD_7431,CUST_2636,PROD_5315,2024-07-12,1,Card,Delivered,4753.04,15.0,4040.08,861.8,Customer_1636,20.0,Male,Mumbai,Platinum,2023-11-26,Product_3315,Home,Brande,4753.04,436,,,No review provided,4.0,,1.0
ORD_7432,CUST_3819,PROD_5137,2024-08-04,5,Cash On Delivery,Delivered,7313.1,0.0,7313.1,1491.01,Customer_2819,64.0,Male,Delhi,Silver,2022-03-22,Product_3137,Home,Branda,1462.62,452,FDBK_8368,__label__1,Very poor quality and disappointing,2.0,2023-02-11,0.0
ORD_7433,CUST_4739,PROD_4371,2024-07-05,4,Upi,Delivered,845.76,10.0,761.18,167.03,Customer_3739,57.0,Male,Pune,Platinum,2023-08-01,Product_2371,Electronics,Brandb,211.44,126,,,No review provided,4.0,,1.0
ORD_7434,CUST_2261,PROD_5990,2024-11-15,5,Upi,Delivered,8544.9,0.0,8544.9,2433.26,Customer_1261,41.0,Female,Bangalore,Silver,2022-02-28,Product_3990,Electronics,Branda,1708.98,56,FDBK_4045,__label__1,Terrible experience with this item,2.0,2023-10-11,0.0
ORD_7434,CUST_2261,PROD_5990,2024-11-15,5,Upi,Delivered,8544.9,0.0,8544.9,2433.26,Customer_1261,41.0,Female,Bangalore,Silver,2022-02-28,Product_3990,Electronics,Branda,1708.98,56,FDBK_5537,__label__1,Not worth the price,2.0,2024-02-29,0.0
ORD_7435,CUST_5465,PROD_4466,2024-08-01,4,Card,Delivered,6018.04,10.0,5416.24,716.65,Customer_4465,65.0,Male,Kolkata,Platinum,2023-09-12,Product_2466,Groceries,Branda,1504.51,384,FDBK_7841,__label__1,Terrible experience with this item,2.0,2024-11-24,0.0
ORD_7436,CUST_3116,PROD_6149,2024-09-18,5,Cash On Delivery,Cancelled,21532.25,0.0,21532.25,5069.5,Customer_2116,38.0,Male,Chennai,Gold,2022-05-27,Product_4149,Groceries,Brandb,4306.45,339,FDBK_4187,__label__1,Not worth the price,1.0,2023-01-18,0.0
ORD_7436,CUST_3116,PROD_6149,2024-09-18,5,Cash On Delivery,Cancelled,21532.25,0.0,21532.25,5069.5,Customer_2116,38.0,Male,Chennai,Gold,2022-05-27,Product_4149,Groceries,Brandb,4306.45,339,FDBK_5440,__label__1,Not worth the price,2.0,2023-12-27,0.0
ORD_7436,CUST_3116,PROD_6149,2024-09-18,5,Cash On Delivery,Cancelled,21532.25,0.0,21532.25,5069.5,Customer_2116,38.0,Male,Chennai,Gold,2022-05-27,Product_4149,Groceries,Brandb,4306.45,339,FDBK_7445,__label__1,Not worth the price,2.0,2023-12-21,0.0
ORD_7437,CUST_3211,PROD_3884,2024-03-21,5,Card,Delivered,24059.35,15.0,20450.45,2537.49,Customer_2211,34.0,Other,Pune,Gold,2022-09-09,Product_1884,Electronics,Brande,4811.87,85,FDBK_8008,__label__2,Good product worth the price,5.0,2024-08-21,1.0
ORD_7438,CUST_5650,PROD_3485,2023-04-25,5,Card,Delivered,23452.2,0.0,23452.2,5930.85,Customer_4650,35.0,Male,Hyderabad,Platinum,2024-01-16,Product_1485,Home,Brandc,4690.44,277,FDBK_6317,__label__1,Not worth the price,1.0,2023-11-06,0.0
ORD_7439,CUST_2029,PROD_6437,2023-04-20,1,Upi,Delivered,3627.57,10.0,3264.81,283.22,Customer_1029,31.0,Female,Delhi,Silver,2022-03-08,Product_4437,Fashion,Brandd,3627.57,29,,,No review provided,4.0,,1.0
ORD_7440,CUST_4123,PROD_2946,2023-05-01,4,Upi,Delivered,7064.2,0.0,7064.2,983.15,Customer_3123,59.0,Male,Bangalore,Silver,2023-05-17,Product_946,Fashion,Brandc,1766.05,147,FDBK_7876,__label__2,Good product worth the price,5.0,2023-03-18,1.0
ORD_7441,CUST_4878,PROD_3047,2024-08-26,4,Upi,Delivered,14298.52,10.0,12868.67,1759.51,Customer_3878,49.0,Male,Mumbai,Silver,2023-08-24,Product_1047,Home,Brandd,3574.63,189,FDBK_6029,__label__1,Delivery was late and product was damaged,1.0,2023-07-02,0.0
ORD_7441,CUST_4878,PROD_3047,2024-08-26,4,Upi,Delivered,14298.52,10.0,12868.67,1759.51,Customer_3878,49.0,Male,Mumbai,Silver,2023-08-24,Product_1047,Home,Brandd,3574.63,189,FDBK_8819,__label__2,Amazing quality and fast delivery,5.0,2023-06-11,1.0
ORD_7442,CUST_1621,PROD_4067,2024-11-24,1,Net Banking,Delivered,4582.11,5.0,4353.0,1161.11,Customer_621,44.0,Female,Hyderabad,Platinum,2021-07-01,Product_2067,Groceries,Branda,4582.11,153,FDBK_4367,__label__2,Excellent product and very useful,4.0,2023-02-21,1.0
ORD_7442,CUST_1621,PROD_4067,2024-11-24,1,Net Banking,Delivered,4582.11,5.0,4353.0,1161.11,Customer_621,44.0,Female,Hyderabad,Platinum,2021-07-01,Product_2067,Groceries,Branda,4582.11,153,FDBK_6460,__label__1,Waste of money and bad product,1.0,2023-04-23,0.0
ORD_7443,CUST_4213,PROD_4333,2023-01-09,4,Upi,Cancelled,882.76,20.0,706.21,141.59,Customer_3213,43.0,Female,Pune,Gold,2022-05-18,Product_2333,Beauty,Brandd,220.69,465,FDBK_7935,__label__2,Excellent product and very useful,5.0,2024-02-27,1.0
ORD_7444,CUST_5464,PROD_5410,2024-06-29,1,Net Banking,Delivered,4401.32,20.0,3521.06,601.92,Customer_4464,53.0,Other,Chennai,Silver,2024-04-07,Product_3410,Electronics,Brandd,4401.32,53,,,No review provided,4.0,,1.0
ORD_7445,CUST_5697,PROD_4419,2024-07-25,5,Card,Delivered,21316.25,15.0,18118.81,2423.47,Customer_4697,18.0,Female,Mumbai,Silver,2022-08-03,Product_2419,Fashion,Brandc,4263.25,282,FDBK_8871,__label__2,Loved it and will buy again,4.0,2023-02-19,1.0
ORD_7446,CUST_1762,PROD_6193,2023-10-10,1,Net Banking,Delivered,3693.0,10.0,3323.7,501.93,Customer_762,27.0,Female,Mumbai,Gold,2021-04-19,Product_4193,Fashion,Branda,3693.0,41,FDBK_4527,__label__1,Very poor quality and disappointing,1.0,2023-04-17,0.0
ORD_7446,CUST_1762,PROD_6193,2023-10-10,1,Net Banking,Delivered,3693.0,10.0,3323.7,501.93,Customer_762,27.0,Female,Mumbai,Gold,2021-04-19,Product_4193,Fashion,Branda,3693.0,41,FDBK_6830,__label__2,Loved it and will buy again,4.0,2024-09-22,1.0
ORD_7446,CUST_1762,PROD_6193,2023-10-10,1,Net Banking,Delivered,3693.0,10.0,3323.7,501.93,Customer_762,27.0,Female,Mumbai,Gold,2021-04-19,Product_4193,Fashion,Branda,3693.0,41,FDBK_7414,__label__2,Very happy with this purchase,4.0,2024-09-16,1.0
ORD_7447,CUST_2452,PROD_4337,2024-03-19,2,Net Banking,Delivered,8947.78,15.0,7605.61,1815.63,Customer_1452,61.0,Male,Delhi,Silver,2022-08-18,Product_2337,Home,Brandc,4473.89,314,FDBK_4407,__label__2,Very happy with this purchase,4.0,2024-07-07,1.0
ORD_7447,CUST_2452,PROD_4337,2024-03-19,2,Net Banking,Delivered,8947.78,15.0,7605.61,1815.63,Customer_1452,61.0,Male,Delhi,Silver,2022-08-18,Product_2337,Home,Brandc,4473.89,314,FDBK_7440,__label__2,Very happy with this purchase,5.0,2023-09-18,1.0
ORD_7448,CUST_3033,PROD_4820,2023-09-07,4,Cash On Delivery,Delivered,12710.68,15.0,10804.08,2885.23,Customer_2033,31.0,Female,Pune,Platinum,2021-05-09,Product_2820,Groceries,Branda,3177.67,115,FDBK_7967,__label__1,Not worth the price,1.0,2023-09-28,0.0
ORD_7448,CUST_3033,PROD_4820,2023-09-07,4,Cash On Delivery,Delivered,12710.68,15.0,10804.08,2885.23,Customer_2033,31.0,Female,Pune,Platinum,2021-05-09,Product_2820,Groceries,Branda,3177.67,115,FDBK_8536,__label__1,No review provided,1.0,2023-05-30,0.0
ORD_7449,CUST_1783,PROD_6730,2024-06-20,1,Cash On Delivery,Delivered,3812.74,0.0,3812.74,382.18,Customer_783,27.0,Male,Bangalore,Silver,2022-06-15,Product_4730,Home,Branda,3812.74,466,FDBK_5954,__label__1,Not worth the price,2.0,2023-11-02,0.0
ORD_7449,CUST_1783,PROD_6730,2024-06-20,1,Cash On Delivery,Delivered,3812.74,0.0,3812.74,382.18,Customer_783,27.0,Male,Bangalore,Silver,2022-06-15,Product_4730,Home,Branda,3812.74,466,FDBK_6524,__label__1,Waste of money and bad product,1.0,2023-12-20,0.0
ORD_7449,CUST_1783,PROD_6730,2024-06-20,1,Cash On Delivery,Delivered,3812.74,0.0,3812.74,382.18,Customer_783,27.0,Male,Bangalore,Silver,2022-06-15,Product_4730,Home,Branda,3812.74,466,FDBK_7045,__label__1,Waste of money and bad product,1.0,2023-12-07,0.0
ORD_7450,CUST_4176,PROD_6782,2024-09-09,5,Cash On Delivery,Delivered,2028.35,20.0,1622.68,135.0,Customer_3176,41.0,Male,Kolkata,Silver,2023-11-30,Product_4782,Electronics,Brandd,405.67,341,FDBK_4779,__label__2,Loved it and will buy again,5.0,2023-12-14,1.0
ORD_7451,CUST_4452,PROD_4566,2023-03-24,2,Upi,Delivered,1515.48,15.0,1288.16,258.66,Customer_3452,36.0,Male,Delhi,Silver,2022-03-25,Product_2566,Electronics,Brandc,757.74,81,FDBK_4890,__label__2,Loved it and will buy again,5.0,2024-12-03,1.0
ORD_7451,CUST_4452,PROD_4566,2023-03-24,2,Upi,Delivered,1515.48,15.0,1288.16,258.66,Customer_3452,36.0,Male,Delhi,Silver,2022-03-25,Product_2566,Electronics,Brandc,757.74,81,FDBK_5635,__label__2,Very happy with this purchase,5.0,2023-04-06,1.0
ORD_7451,CUST_4452,PROD_4566,2023-03-24,2,Upi,Delivered,1515.48,15.0,1288.16,258.66,Customer_3452,36.0,Male,Delhi,Silver,2022-03-25,Product_2566,Electronics,Brandc,757.74,81,FDBK_6679,__label__1,Very poor quality and disappointing,2.0,2023-04-29,0.0
ORD_7452,CUST_5672,PROD_4638,2024-04-06,2,Upi,Delivered,3538.04,10.0,3184.24,841.56,Customer_4672,65.0,Female,Bangalore,Gold,2023-04-04,Product_2638,Beauty,Branda,1769.02,306,FDBK_6163,__label__2,Good product worth the price,5.0,2023-06-27,1.0
ORD_7452,CUST_5672,PROD_4638,2024-04-06,2,Upi,Delivered,3538.04,10.0,3184.24,841.56,Customer_4672,65.0,Female,Bangalore,Gold,2023-04-04,Product_2638,Beauty,Branda,1769.02,306,FDBK_7981,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-03-21,1.0
ORD_7453,CUST_2150,PROD_5636,2023-12-05,1,Card,Delivered,1474.73,10.0,1327.26,112.82,Customer_1150,40.0,Other,Kolkata,Silver,2024-03-21,Product_3636,Groceries,Brandb,1474.73,264,,,No review provided,4.0,,1.0
ORD_7454,CUST_2509,PROD_5921,2024-08-10,5,Cash On Delivery,Returned,18247.75,5.0,17335.36,3593.47,Customer_1509,54.0,Other,Hyderabad,Gold,2021-11-10,Product_3921,Groceries,Branda,3649.55,123,FDBK_4265,__label__1,amazing quality and fast delivery,2.0,2024-05-20,0.0
ORD_7455,CUST_4122,PROD_2350,2024-04-23,1,Net Banking,Delivered,4146.59,20.0,3317.27,859.93,Customer_3122,48.0,Other,Chennai,Platinum,2023-12-20,Product_350,Groceries,Brandb,4146.59,269,FDBK_6269,__label__2,Excellent product and very useful,4.0,2023-06-20,1.0
ORD_7455,CUST_4122,PROD_2350,2024-04-23,1,Net Banking,Delivered,4146.59,20.0,3317.27,859.93,Customer_3122,48.0,Other,Chennai,Platinum,2023-12-20,Product_350,Groceries,Brandb,4146.59,269,FDBK_8177,__label__2,Loved it and will buy again,4.0,2024-01-03,1.0
ORD_7455,CUST_4122,PROD_2350,2024-04-23,1,Net Banking,Delivered,4146.59,20.0,3317.27,859.93,Customer_3122,48.0,Other,Chennai,Platinum,2023-12-20,Product_350,Groceries,Brandb,4146.59,269,FDBK_8429,__label__2,No review provided,4.0,2024-11-01,1.0
ORD_7456,CUST_2854,PROD_4697,2023-06-02,5,Upi,Delivered,18372.8,15.0,15616.88,1639.05,Customer_1854,62.0,Other,Kolkata,Silver,2023-12-30,Product_2697,Fashion,Brandd,3674.56,304,FDBK_6251,__label__1,Very poor quality and disappointing,2.0,2023-10-02,0.0
ORD_7456,CUST_2854,PROD_4697,2023-06-02,5,Upi,Delivered,18372.8,15.0,15616.88,1639.05,Customer_1854,62.0,Other,Kolkata,Silver,2023-12-30,Product_2697,Fashion,Brandd,3674.56,304,FDBK_8419,__label__2,Loved it and will buy again,5.0,2023-08-27,1.0
ORD_7457,CUST_5596,PROD_5331,2024-03-17,2,Upi,Returned,4135.18,5.0,3928.42,627.11,Customer_4596,21.0,Female,Chennai,Platinum,2021-02-28,Product_3331,Groceries,Brandc,2067.59,347,FDBK_7341,__label__2,Excellent product and very useful,5.0,2023-04-08,1.0
ORD_7458,CUST_5310,PROD_3990,2024-07-26,2,Net Banking,Delivered,9487.94,10.0,8539.15,872.47,Customer_4310,51.0,Male,Bangalore,Platinum,2022-06-25,Product_1990,Electronics,Brandd,4743.97,383,,,No review provided,4.0,,1.0
ORD_7459,CUST_2153,PROD_2565,2023-06-29,4,Cash On Delivery,Shipped,14488.8,20.0,11591.04,1024.88,Customer_1153,27.0,Male,Kolkata,Gold,2023-09-23,Product_565,Fashion,Brandd,3622.2,493,FDBK_7740,__label__2,Very happy with this purchase,4.0,2024-10-23,1.0
ORD_7460,CUST_4843,PROD_2217,2024-09-29,5,Card,Shipped,2361.6,10.0,2125.44,401.06,Customer_3843,18.0,Other,Delhi,Platinum,2023-07-10,Product_217,Electronics,Branda,472.32,412,FDBK_6738,__label__2,Loved it and will buy again,5.0,2024-06-02,1.0
