feedback_id,order_id,raw_sentiment_label,review_text,rating,feedback_date
FDBK_8123,ORD_5594,__label__2,Amazing quality and fast delivery,4.0,2024-03-01
FDBK_8124,ORD_6065,__label__1,Terrible experience with this item,1.0,2024-10-17
FDBK_8125,ORD_5742,__label__2,Good product worth the price,4.0,2024-06-01
FDBK_8126,ORD_3712,__label__2,Good product worth the price,4.0,2023-01-09
FDBK_8127,ORD_6557,__label__2,  amazing quality and fast delivery  ,5.0,2024-03-10
FDBK_8128,ORD_5375,__label__2,Good product worth the price,4.0,2023-01-28
FDBK_8129,ORD_6504,__label__1,Not worth the price,2.0,2024-09-28
FDBK_8130,ORD_7886,__label__2,Good product worth the price,5.0,2024-09-10
FDBK_8131,ORD_6828,__label__1,Very poor quality and disappointing,2.0,2024-03-09
FDBK_8132,ORD_6533,__label__1,Very poor quality and disappointing,2.0,2024-01-14
FDBK_8133,ORD_4184,__label__2,Loved it and will buy again,4.0,2023-04-14
FDBK_8134,ORD_6763,__label__1,Waste of money and bad product,1.0,2024-02-15
FDBK_8135,ORD_3662,__label__2,Very happy with this purchase,4.0,2024-12-19
FDBK_8136,ORD_6468,__label__1,Very poor quality and disappointing,2.0,2023-11-28
FDBK_8137,ORD_6712,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2023-09-05
FDBK_8138,ORD_6196,__label__1,Terrible experience with this item,1.0,2024-11-23
FDBK_8139,ORD_7001,__label__2,Amazing quality and fast delivery,5.0,2024-05-16
FDBK_8140,ORD_4431,__label__2,Excellent product and very useful,4.0,2024-05-12
FDBK_8141,ORD_4508,__label__2,Excellent product and very useful,5.0,2024-10-18
FDBK_8142,ORD_7160,__label__2,Amazing quality and fast delivery,5.0,2023-06-22
FDBK_8143,ORD_3061,__label__2,  amazing quality and fast delivery  ,5.0,2023-09-26
FDBK_8144,ORD_7635,__label__1,Delivery was late and product was damaged,1.0,2023-02-03
FDBK_8145,ORD_3512,__label__2,Very happy with this purchase,5.0,2024-07-18
FDBK_8146,ORD_7492,__label__1,Waste of money and bad product,2.0,2023-09-24
FDBK_8147,ORD_3710,__label__1,Very poor quality and disappointing,1.0,2023-10-04
FDBK_8148,ORD_7028,__label__2,Good product worth the price,4.0,2023-01-19
FDBK_8149,ORD_3567,__label__2,Loved it and will buy again,4.0,2024-02-11
FDBK_8150,ORD_6221,__label__2,Loved it and will buy again,4.0,2024-07-15
FDBK_8151,ORD_4204,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2024-08-09
FDBK_8152,ORD_6860,__label__2,Amazing quality and fast delivery,5.0,2023-07-04
FDBK_8153,ORD_7860,__label__1,Very poor quality and disappointing,2.0,2024-07-13
FDBK_8154,ORD_7239,__label__1,Very poor quality and disappointing,2.0,2023-05-27
FDBK_8155,ORD_7921,__label__2,Very happy with this purchase,4.0,2023-11-30
FDBK_8156,ORD_7172,__label__2,Very happy with this purchase,5.0,2024-03-30
FDBK_8157,ORD_6214,__label__2,Good product worth the price,5.0,2023-04-22
FDBK_8158,ORD_6508,__label__1,Terrible experience with this item,2.0,2023-03-15
FDBK_8159,ORD_5291,__label__1,Terrible experience with this item,2.0,2024-06-25
FDBK_8160,ORD_6219,__label__2,Loved it and will buy again,5.0,2023-12-30
FDBK_8161,ORD_5023,__label__2,Very happy with this purchase,5.0,2024-07-30
FDBK_8162,ORD_5356,__label__1,Not worth the price,2.0,2023-01-04
FDBK_8163,ORD_6580,__label__2,Amazing quality and fast delivery,5.0,2024-07-18
FDBK_8164,ORD_3594,__label__2,Very happy with this purchase,5.0,2023-08-25
FDBK_8165,ORD_6256,__label__2,Good product worth the price,5.0,2023-12-30
FDBK_8166,ORD_3886,__label__2,Very happy with this purchase,5.0,2023-11-28
FDBK_8167,ORD_4054,__label__2,Amazing quality and fast delivery,4.0,2024-12-15
FDBK_8168,ORD_7215,__label__1,  amazing quality and fast delivery  ,1.0,2023-08-30
FDBK_8169,ORD_3520,__label__2,Good product worth the price,5.0,2024-12-09
FDBK_8170,ORD_5692,__label__2,Excellent product and very useful,5.0,2023-12-22
FDBK_8171,ORD_6430,__label__2,Amazing quality and fast delivery,5.0,2023-02-14
FDBK_8172,ORD_3118,__label__2,Amazing quality and fast delivery,4.0,2023-12-17
FDBK_8173,ORD_4904,__label__2,Amazing quality and fast delivery,4.0,2023-08-28
FDBK_8174,ORD_4702,__label__1,Waste of money and bad product,2.0,2023-08-01
FDBK_8175,ORD_3265,__label__2,Excellent product and very useful,5.0,2024-07-13
FDBK_8176,ORD_5207,__label__1,Terrible experience with this item,1.0,2023-06-08
FDBK_8177,ORD_7455,__label__2,Loved it and will buy again,4.0,2024-01-03
FDBK_8178,ORD_5373,__label__1,Waste of money and bad product,2.0,2023-10-11
FDBK_8179,ORD_3410,__label__1,Very poor quality and disappointing,2.0,2024-07-13
FDBK_8180,ORD_7213,__label__2,Very happy with this purchase,5.0,2023-06-24
FDBK_8181,ORD_5689,__label__1,Very poor quality and disappointing,1.0,2024-09-16
FDBK_8182,ORD_4912,__label__2,Good product worth the price,5.0,2023-04-07
FDBK_8183,ORD_3979,__label__1,Delivery was late and product was damaged,1.0,2024-03-05
FDBK_8184,ORD_4960,__label__2,Loved it and will buy again,5.0,2024-10-31
FDBK_8185,ORD_5370,__label__2,Loved it and will buy again,5.0,2023-11-08
FDBK_8186,ORD_5528,__label__1,Very poor quality and disappointing,1.0,2023-02-27
FDBK_8187,ORD_4468,__label__1,Terrible experience with this item,2.0,2023-04-18
FDBK_8188,ORD_7871,__label__2,Excellent product and very useful,4.0,2024-02-10
FDBK_8189,ORD_6333,__label__2,Excellent product and very useful,4.0,2024-01-27
FDBK_8190,ORD_3184,__label__2,Excellent product and very useful,4.0,2024-11-24
FDBK_8191,ORD_7151,__label__1,Very poor quality and disappointing,1.0,2024-03-17
FDBK_8192,ORD_7885,__label__2,Excellent product and very useful,4.0,2024-04-14
FDBK_8193,ORD_6567,__label__2,Good product worth the price,5.0,2024-07-01
FDBK_8194,ORD_5922,__label__2,Good product worth the price,5.0,2024-02-15
FDBK_8195,ORD_5667,__label__1,Not worth the price,2.0,2024-08-29
FDBK_8196,ORD_4011,__label__1,Very poor quality and disappointing,2.0,2023-04-04
FDBK_8197,ORD_5084,__label__1,Terrible experience with this item,2.0,2023-05-18
FDBK_8198,ORD_3103,__label__2,Very happy with this purchase,5.0,2023-02-14
FDBK_8199,ORD_5493,__label__1,Not worth the price,1.0,2023-01-02
FDBK_8200,ORD_7850,__label__1,Waste of money and bad product,2.0,2023-06-20
FDBK_8201,ORD_5880,__label__1,Waste of money and bad product,2.0,2024-10-01
FDBK_8202,ORD_4505,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-07-04
FDBK_8203,ORD_6206,__label__2,  amazing quality and fast delivery  ,4.0,2024-09-16
FDBK_8204,ORD_5419,__label__2,Good product worth the price,4.0,2023-12-28
FDBK_8205,ORD_4104,__label__1,Very poor quality and disappointing,1.0,2023-07-21
FDBK_8206,ORD_5901,__label__2,Loved it and will buy again,5.0,2024-04-19
FDBK_8207,ORD_5698,__label__2,Very happy with this purchase,4.0,2024-01-23
FDBK_8208,ORD_3131,__label__1,Terrible experience with this item,1.0,2024-01-06
FDBK_8209,ORD_6646,__label__2,Loved it and will buy again,5.0,2024-01-19
FDBK_8210,ORD_3337,__label__2,Amazing quality and fast delivery,5.0,2023-08-12
FDBK_8211,ORD_6096,__label__1,Not worth the price,1.0,2023-02-05
FDBK_8212,ORD_6538,__label__2,Excellent product and very useful,5.0,2023-06-09
FDBK_8213,ORD_3028,__label__2,Loved it and will buy again,4.0,2023-04-22
FDBK_8214,ORD_7687,__label__2,Loved it and will buy again,4.0,2024-07-25
FDBK_8215,ORD_5477,__label__2,Excellent product and very useful,4.0,2024-11-02
FDBK_8216,ORD_4909,__label__2,Very happy with this purchase,4.0,2024-07-28
FDBK_8217,ORD_6541,__label__2,Excellent product and very useful,5.0,2024-08-30
FDBK_8218,ORD_4539,__label__2,Excellent product and very useful,5.0,2024-03-03
FDBK_8219,ORD_6368,__label__2,Good product worth the price,5.0,2023-02-08
FDBK_8220,ORD_3565,__label__1,Waste of money and bad product,1.0,2023-12-05
FDBK_8221,ORD_5031,__label__1,Terrible experience with this item,2.0,2023-10-28
FDBK_8222,ORD_6564,__label__1,Waste of money and bad product,1.0,2024-06-01
FDBK_8223,ORD_7718,__label__1,Delivery was late and product was damaged,2.0,2024-04-19
FDBK_8224,ORD_4883,__label__1,Terrible experience with this item,2.0,2023-11-18
FDBK_8225,ORD_3718,__label__1,Waste of money and bad product,1.0,2023-03-20
FDBK_8226,ORD_5017,__label__2,Very happy with this purchase,,2024-06-07
FDBK_8227,ORD_3967,__label__2,Good product worth the price,4.0,2024-04-17
FDBK_8228,ORD_6708,__label__2,Very happy with this purchase,4.0,2023-08-28
FDBK_8229,ORD_5870,__label__2,Amazing quality and fast delivery,4.0,2023-08-29
FDBK_8230,ORD_7215,__label__1,Very poor quality and disappointing,2.0,2024-08-26
FDBK_8231,ORD_4576,__label__1,Terrible experience with this item,2.0,2023-07-02
FDBK_8232,ORD_4676,__label__2,Good product worth the price,5.0,2023-07-06
FDBK_8233,ORD_7563,__label__1,Waste of money and bad product,2.0,2024-12-20
FDBK_8234,ORD_6962,__label__2,Good product worth the price,4.0,2024-05-25
FDBK_8235,ORD_4191,__label__1,Delivery was late and product was damaged,2.0,2023-02-01
FDBK_8236,ORD_7768,__label__1,Waste of money and bad product,1.0,2024-03-04
FDBK_8237,ORD_7383,__label__1,Very poor quality and disappointing,2.0,2023-08-20
FDBK_8238,ORD_3977,__label__2,Excellent product and very useful,5.0,2023-08-06
FDBK_8239,ORD_4836,__label__2,Excellent product and very useful,4.0,2023-04-29
FDBK_8240,ORD_4492,__label__2,Excellent product and very useful,5.0,2024-02-26
FDBK_8241,ORD_5442,__label__1,Terrible experience with this item,2.0,2024-11-13
FDBK_8242,ORD_3847,__label__2,Good product worth the price,4.0,2024-03-31
FDBK_8243,ORD_3892,__label__2,Amazing quality and fast delivery,4.0,2023-02-02
FDBK_8244,ORD_3741,__label__2,Excellent product and very useful,5.0,2023-11-28
FDBK_8245,ORD_6739,__label__1,Terrible experience with this item,2.0,2023-12-24
FDBK_8246,ORD_7094,__label__2,Excellent product and very useful,4.0,2024-06-18
FDBK_8247,ORD_4652,__label__1,Very poor quality and disappointing,1.0,2023-06-20
FDBK_8248,ORD_4749,__label__2,,5.0,2024-10-12
FDBK_8249,ORD_7207,__label__2,Amazing quality and fast delivery,5.0,2023-07-02
FDBK_8250,ORD_4015,__label__1,Not worth the price,2.0,2023-09-16
FDBK_8251,ORD_7981,__label__2,Very happy with this purchase,4.0,2023-01-26
FDBK_8252,ORD_6622,__label__1,Delivery was late and product was damaged,1.0,2024-10-09
FDBK_8253,ORD_6541,__label__2,Good product worth the price,4.0,2023-11-20
FDBK_8254,ORD_7866,__label__1,  amazing quality and fast delivery  ,1.0,2024-06-21
FDBK_8255,ORD_7042,__label__2,  amazing quality and fast delivery  ,4.0,2024-07-02
FDBK_8256,ORD_3588,__label__1,  amazing quality and fast delivery  ,1.0,2023-06-03
FDBK_8257,ORD_4177,__label__2,Excellent product and very useful,4.0,2023-12-03
FDBK_8258,ORD_6602,__label__1,Delivery was late and product was damaged,2.0,2023-04-22
FDBK_8259,ORD_7962,__label__2,Very happy with this purchase,4.0,2024-03-09
FDBK_8260,ORD_5007,__label__2,Very happy with this purchase,,2023-01-31
FDBK_8261,ORD_4965,__label__2,Good product worth the price,5.0,2023-06-23
FDBK_8262,ORD_6733,__label__2,Excellent product and very useful,,2023-12-21
FDBK_8263,ORD_5552,__label__2,Excellent product and very useful,5.0,2024-04-02
FDBK_8264,ORD_6972,__label__2,Excellent product and very useful,5.0,2023-09-26
FDBK_8265,ORD_6157,__label__2,Excellent product and very useful,4.0,2023-05-09
FDBK_8266,ORD_5401,__label__1,Waste of money and bad product,2.0,2024-06-23
FDBK_8267,ORD_5721,__label__1,Waste of money and bad product,1.0,2024-12-04
FDBK_8268,ORD_3808,__label__2,Very happy with this purchase,5.0,2024-11-21
FDBK_8269,ORD_6576,__label__2,Very happy with this purchase,5.0,2023-05-28
FDBK_8270,ORD_3590,__label__1,Not worth the price,2.0,2023-01-05
FDBK_8271,ORD_6209,__label__2,Loved it and will buy again,4.0,2023-01-04
FDBK_8272,ORD_6175,__label__2,Very happy with this purchase,5.0,2024-06-07
FDBK_8273,ORD_3227,__label__2,Excellent product and very useful,5.0,2024-03-03
FDBK_8274,ORD_7278,__label__2,Very happy with this purchase,4.0,2024-09-17
FDBK_8275,ORD_6058,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-06-22
FDBK_8276,ORD_7035,__label__2,Amazing quality and fast delivery,5.0,2024-04-19
FDBK_8277,ORD_4226,__label__1,Very poor quality and disappointing,1.0,2023-06-01
FDBK_8278,ORD_6742,__label__2,Good product worth the price,4.0,2023-10-08
FDBK_8279,ORD_6992,__label__2,  amazing quality and fast delivery  ,5.0,2023-08-08
FDBK_8280,ORD_6146,__label__2,Good product worth the price,4.0,2024-11-06
FDBK_8281,ORD_6098,__label__1,Delivery was late and product was damaged,2.0,2023-11-17
FDBK_8282,ORD_3844,__label__1,Not worth the price,2.0,2024-03-05
FDBK_8283,ORD_6657,__label__2,Good product worth the price,4.0,2024-08-13
FDBK_8284,ORD_4509,__label__2,Good product worth the price,5.0,2023-12-17
FDBK_8285,ORD_4189,__label__1,Waste of money and bad product,1.0,2024-06-13
FDBK_8286,ORD_5165,__label__2,Excellent product and very useful,5.0,2024-04-06
FDBK_8287,ORD_7841,__label__2,Amazing quality and fast delivery,4.0,2023-12-21
FDBK_8288,ORD_6649,__label__2,Excellent product and very useful,4.0,2024-09-19
FDBK_8289,ORD_6179,__label__2,Amazing quality and fast delivery,5.0,2023-08-01
FDBK_8290,ORD_4984,__label__2,Excellent product and very useful,4.0,2023-12-24
FDBK_8291,ORD_5553,__label__2,Good product worth the price,5.0,2024-09-22
FDBK_8292,ORD_4921,__label__1,Terrible experience with this item,1.0,2023-04-21
FDBK_8293,ORD_4567,__label__2,Good product worth the price,4.0,2024-01-13
FDBK_8294,ORD_4895,__label__1,Terrible experience with this item,1.0,2023-09-26
FDBK_8295,ORD_5931,__label__2,,4.0,2023-07-20
FDBK_8296,ORD_4830,__label__2,Amazing quality and fast delivery,5.0,2023-03-15
FDBK_8297,ORD_5851,__label__2,Loved it and will buy again,5.0,2024-06-28
FDBK_8298,ORD_7726,__label__1,,2.0,2023-12-30
FDBK_8299,ORD_3486,__label__2,Very happy with this purchase,4.0,2023-08-19
FDBK_8300,ORD_7661,__label__1,Terrible experience with this item,1.0,2023-09-15
FDBK_8301,ORD_4058,__label__2,Excellent product and very useful,4.0,2023-07-13
FDBK_8302,ORD_6138,__label__2,Amazing quality and fast delivery,5.0,2024-09-12
FDBK_8303,ORD_6528,__label__2,Good product worth the price,5.0,2023-10-27
FDBK_8304,ORD_5887,__label__2,Good product worth the price,5.0,2024-02-08
FDBK_8305,ORD_6770,__label__2,Excellent product and very useful,5.0,2023-09-03
FDBK_8306,ORD_3567,__label__1,Not worth the price,1.0,2023-03-28
FDBK_8307,ORD_7187,__label__1,Not worth the price,2.0,2023-06-25
FDBK_8308,ORD_3204,__label__2,Excellent product and very useful,4.0,2023-06-01
FDBK_8309,ORD_3748,__label__2,Excellent product and very useful,4.0,2024-03-26
FDBK_8310,ORD_4422,__label__2,  amazing quality and fast delivery  ,5.0,2023-03-15
FDBK_8311,ORD_5325,__label__2,Very happy with this purchase,4.0,2024-01-06
FDBK_8312,ORD_7417,__label__2,Excellent product and very useful,4.0,2023-04-10
FDBK_8313,ORD_7904,__label__1,Terrible experience with this item,1.0,2024-01-13
FDBK_8314,ORD_6190,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2023-06-25
FDBK_8315,ORD_6165,__label__1,Terrible experience with this item,2.0,2024-08-14
FDBK_8316,ORD_6795,__label__2,Amazing quality and fast delivery,4.0,2023-05-21
FDBK_8317,ORD_6245,__label__2,Very happy with this purchase,5.0,2024-05-15
FDBK_8318,ORD_4529,__label__2,Loved it and will buy again,4.0,2023-10-25
FDBK_8319,ORD_5497,__label__1,Terrible experience with this item,2.0,2024-10-18
FDBK_8320,ORD_6298,__label__2,Loved it and will buy again,5.0,2023-02-01
FDBK_8321,ORD_3425,__label__2,Excellent product and very useful,4.0,2023-03-02
FDBK_8322,ORD_6917,__label__1,Not worth the price,2.0,2024-06-26
FDBK_8323,ORD_6810,__label__1,Waste of money and bad product,1.0,2024-12-15
FDBK_8324,ORD_7337,__label__1,Not worth the price,1.0,2023-04-15
FDBK_8325,ORD_3344,__label__2,Very happy with this purchase,4.0,2023-12-05
FDBK_8326,ORD_6142,__label__2,Good product worth the price,4.0,2024-12-07
FDBK_8327,ORD_6558,__label__1,Waste of money and bad product,1.0,2024-08-23
FDBK_8328,ORD_5786,__label__1,Terrible experience with this item,1.0,2023-02-10
FDBK_8329,ORD_6334,__label__2,Loved it and will buy again,4.0,2023-12-21
FDBK_8330,ORD_4262,__label__1,Very poor quality and disappointing,2.0,2024-09-12
FDBK_8331,ORD_5198,__label__1,Very poor quality and disappointing,2.0,2023-09-11
FDBK_8332,ORD_5236,__label__2,Amazing quality and fast delivery,4.0,2024-11-08
FDBK_8333,ORD_3576,__label__2,Loved it and will buy again,5.0,2024-06-11
FDBK_8334,ORD_7522,__label__2,Good product worth the price,4.0,2023-10-25
FDBK_8335,ORD_7620,__label__2,,4.0,2024-02-10
FDBK_8336,ORD_7414,__label__1,Waste of money and bad product,2.0,2023-03-27
FDBK_8337,ORD_3569,__label__2,Excellent product and very useful,4.0,2024-02-04
FDBK_8338,ORD_7382,__label__2,  amazing quality and fast delivery  ,4.0,2023-09-03
FDBK_8339,ORD_5038,__label__1,Delivery was late and product was damaged,1.0,2023-10-11
FDBK_8340,ORD_3426,__label__1,Waste of money and bad product,1.0,2023-03-26
FDBK_8341,ORD_6658,__label__2,Very happy with this purchase,4.0,2023-05-09
FDBK_8342,ORD_5911,__label__2,Very happy with this purchase,5.0,2024-08-03
FDBK_8343,ORD_4630,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2024-06-02
FDBK_8344,ORD_3674,__label__2,Loved it and will buy again,5.0,2024-12-27
FDBK_8345,ORD_3954,__label__1,Waste of money and bad product,1.0,2024-12-18
FDBK_8346,ORD_5253,__label__2,Loved it and will buy again,4.0,2023-02-02
FDBK_8347,ORD_4691,__label__1,Not worth the price,1.0,2024-08-24
FDBK_8348,ORD_4017,__label__2,Good product worth the price,4.0,2023-10-13
FDBK_8349,ORD_4876,__label__2,Amazing quality and fast delivery,5.0,2024-06-11
FDBK_8350,ORD_6503,__label__2,Excellent product and very useful,4.0,2023-08-28
FDBK_8351,ORD_7716,__label__2,Good product worth the price,4.0,2023-01-26
FDBK_8352,ORD_3877,__label__1,Not worth the price,1.0,2024-10-19
FDBK_8353,ORD_6622,__label__2,Loved it and will buy again,5.0,2023-06-27
FDBK_8354,ORD_6394,__label__2,Good product worth the price,5.0,2024-07-23
FDBK_8355,ORD_5724,__label__1,Very poor quality and disappointing,2.0,2024-09-08
FDBK_8356,ORD_3665,__label__2,Good product worth the price,5.0,2023-05-27
FDBK_8357,ORD_3731,__label__2,Good product worth the price,4.0,2023-10-28
FDBK_8358,ORD_7300,__label__1,Delivery was late and product was damaged,1.0,2023-03-30
FDBK_8359,ORD_3950,__label__2,Excellent product and very useful,5.0,2024-04-05
FDBK_8360,ORD_4406,__label__2,Good product worth the price,4.0,2024-03-17
FDBK_8361,ORD_3665,__label__2,Excellent product and very useful,5.0,2024-09-09
FDBK_8362,ORD_3103,__label__1,Very poor quality and disappointing,2.0,2024-05-06
FDBK_8363,ORD_5645,__label__2,Good product worth the price,5.0,2023-12-27
FDBK_8364,ORD_6040,__label__2,Good product worth the price,4.0,2023-01-20
FDBK_8365,ORD_4542,__label__2,Excellent product and very useful,4.0,2024-12-14
FDBK_8366,ORD_4364,__label__2,Loved it and will buy again,4.0,2024-12-01
FDBK_8367,ORD_5409,__label__2,Loved it and will buy again,,2023-10-01
FDBK_8368,ORD_7432,__label__1,Very poor quality and disappointing,2.0,2023-02-11
FDBK_8369,ORD_3370,__label__2,Excellent product and very useful,5.0,2023-03-09
FDBK_8370,ORD_3161,__label__2,Loved it and will buy again,4.0,2024-12-09
FDBK_8371,ORD_6332,__label__2,Loved it and will buy again,4.0,2024-11-12
FDBK_8372,ORD_5860,__label__2,Very happy with this purchase,5.0,2023-11-02
FDBK_8373,ORD_6558,__label__2,Loved it and will buy again,4.0,2023-04-22
FDBK_8374,ORD_7647,__label__2,Loved it and will buy again,5.0,2024-02-08
FDBK_8375,ORD_5889,__label__2,Amazing quality and fast delivery,5.0,2024-08-01
FDBK_8376,ORD_4560,__label__2,Good product worth the price,,2024-02-11
FDBK_8377,ORD_3163,__label__2,Very happy with this purchase,5.0,2023-01-31
FDBK_8378,ORD_3811,__label__2,Very happy with this purchase,5.0,2023-09-29
FDBK_8379,ORD_4106,__label__2,Excellent product and very useful,5.0,2024-08-02
FDBK_8380,ORD_5854,__label__1,Waste of money and bad product,2.0,2023-03-30
FDBK_8381,ORD_7345,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2023-09-12
FDBK_8382,ORD_7427,__label__2,Very happy with this purchase,5.0,2024-01-24
FDBK_8383,ORD_3937,__label__2,,5.0,2024-09-08
FDBK_8384,ORD_5039,__label__2,,4.0,2023-04-14
FDBK_8385,ORD_4061,__label__2,Loved it and will buy again,5.0,2023-10-15
FDBK_8386,ORD_6715,__label__2,Good product worth the price,4.0,2023-09-01
FDBK_8387,ORD_3983,__label__2,Very happy with this purchase,5.0,2023-11-22
FDBK_8388,ORD_3429,__label__1,Not worth the price,2.0,2023-08-30
FDBK_8389,ORD_4639,__label__2,Excellent product and very useful,5.0,2024-05-09
FDBK_8390,ORD_4520,__label__1,Very poor quality and disappointing,2.0,2023-11-14
FDBK_8391,ORD_4964,__label__2,Amazing quality and fast delivery,4.0,2023-04-22
FDBK_8392,ORD_6678,__label__2,Excellent product and very useful,5.0,2023-03-05
FDBK_8393,ORD_4845,__label__2,Very happy with this purchase,5.0,2023-04-27
FDBK_8394,ORD_5776,__label__1,Delivery was late and product was damaged,1.0,2023-02-27
FDBK_8395,ORD_5706,__label__2,Very happy with this purchase,5.0,2023-10-16
FDBK_8396,ORD_5213,__label__2,Loved it and will buy again,4.0,2023-08-11
FDBK_8397,ORD_6217,__label__2,Loved it and will buy again,4.0,2023-06-13
FDBK_8398,ORD_6126,__label__2,Very happy with this purchase,4.0,2024-05-19
FDBK_8399,ORD_4111,__label__2,Excellent product and very useful,4.0,2023-05-25
FDBK_8400,ORD_5990,__label__2,Excellent product and very useful,4.0,2023-10-14
FDBK_8401,ORD_7347,__label__1,Waste of money and bad product,2.0,2023-11-02
FDBK_8402,ORD_7740,__label__2,Good product worth the price,4.0,2023-09-01
FDBK_8403,ORD_5330,__label__2,Amazing quality and fast delivery,5.0,2023-12-10
FDBK_8404,ORD_6990,__label__2,Good product worth the price,4.0,2024-11-17
FDBK_8405,ORD_3008,__label__2,Excellent product and very useful,5.0,2024-09-18
FDBK_8406,ORD_5502,__label__1,Delivery was late and product was damaged,2.0,2023-05-06
FDBK_8407,ORD_6328,__label__2,Loved it and will buy again,4.0,2023-01-24
FDBK_8408,ORD_7683,__label__2,Amazing quality and fast delivery,5.0,2024-10-24
FDBK_8409,ORD_6947,__label__2,Amazing quality and fast delivery,4.0,2024-12-06
FDBK_8410,ORD_5980,__label__2,Excellent product and very useful,5.0,2024-02-03
FDBK_8411,ORD_4132,__label__2,Good product worth the price,5.0,2024-11-09
FDBK_8412,ORD_6226,__label__2,Amazing quality and fast delivery,4.0,2024-06-20
FDBK_8413,ORD_5010,__label__1,Not worth the price,1.0,2023-02-14
FDBK_8414,ORD_7645,__label__2,Amazing quality and fast delivery,5.0,2024-09-22
FDBK_8415,ORD_6023,__label__1,Delivery was late and product was damaged,2.0,2023-09-28
FDBK_8416,ORD_3532,__label__2,,5.0,2023-06-21
FDBK_8417,ORD_3652,__label__2,Good product worth the price,5.0,2023-09-05
FDBK_8418,ORD_7311,__label__1,Very poor quality and disappointing,,2023-02-10
FDBK_8419,ORD_7456,__label__2,Loved it and will buy again,5.0,2023-08-27
FDBK_8420,ORD_3400,__label__1,VERY POOR QUALITY AND DISAPPOINTING,1.0,2024-02-11
FDBK_8421,ORD_7272,__label__1,Not worth the price,2.0,2024-08-05
FDBK_8422,ORD_7568,__label__2,Good product worth the price,5.0,2023-12-22
FDBK_8423,ORD_4463,__label__2,Loved it and will buy again,5.0,2023-04-07
FDBK_8424,ORD_7780,__label__2,  amazing quality and fast delivery  ,5.0,2024-09-26
FDBK_8425,ORD_6295,__label__2,Amazing quality and fast delivery,5.0,2024-12-23
FDBK_8426,ORD_7650,__label__2,Good product worth the price,5.0,2023-09-02
FDBK_8427,ORD_7896,__label__2,Excellent product and very useful,4.0,2023-01-14
FDBK_8428,ORD_7770,__label__2,Loved it and will buy again,4.0,2023-03-18
FDBK_8429,ORD_7455,__label__2,,4.0,2024-11-01
FDBK_8430,ORD_5460,__label__2,Loved it and will buy again,4.0,2023-09-16
FDBK_8431,ORD_3343,__label__2,Good product worth the price,5.0,2024-12-22
FDBK_8432,ORD_4013,__label__1,Terrible experience with this item,1.0,2024-04-03
FDBK_8433,ORD_4091,__label__1,Not worth the price,1.0,2023-01-15
FDBK_8434,ORD_5253,__label__1,Terrible experience with this item,1.0,2023-08-28
FDBK_8435,ORD_6059,__label__2,Amazing quality and fast delivery,4.0,2023-11-10
FDBK_8436,ORD_6822,__label__2,Loved it and will buy again,4.0,2023-12-25
FDBK_8437,ORD_7545,__label__2,Amazing quality and fast delivery,5.0,2023-03-01
FDBK_8438,ORD_7788,__label__1,Waste of money and bad product,1.0,2024-09-09
FDBK_8439,ORD_5276,__label__1,Very poor quality and disappointing,2.0,2024-06-15
FDBK_8440,ORD_3605,__label__2,Good product worth the price,4.0,2023-09-23
FDBK_8441,ORD_4766,__label__2,Loved it and will buy again,5.0,2023-12-26
FDBK_8442,ORD_4909,__label__2,Loved it and will buy again,5.0,2023-12-18
FDBK_8443,ORD_5882,__label__2,Very happy with this purchase,5.0,2023-02-23
FDBK_8444,ORD_4177,__label__1,Terrible experience with this item,2.0,2023-10-26
FDBK_8445,ORD_4340,__label__2,Good product worth the price,5.0,2024-03-14
FDBK_8446,ORD_7906,__label__2,Good product worth the price,5.0,2023-11-04
FDBK_8447,ORD_3348,__label__2,Loved it and will buy again,5.0,2023-09-20
FDBK_8448,ORD_6991,__label__1,Waste of money and bad product,2.0,2023-09-14
FDBK_8449,ORD_6284,__label__1,Delivery was late and product was damaged,2.0,2023-08-01
FDBK_8450,ORD_7826,__label__2,Good product worth the price,4.0,2024-10-08
FDBK_8451,ORD_7461,__label__1,Delivery was late and product was damaged,1.0,2023-03-17
FDBK_8452,ORD_5559,__label__2,Very happy with this purchase,5.0,2024-06-03
FDBK_8453,ORD_5178,__label__1,Not worth the price,1.0,2023-10-20
FDBK_8454,ORD_6829,__label__1,Waste of money and bad product,2.0,2024-09-09
FDBK_8455,ORD_3073,__label__1,Waste of money and bad product,2.0,2023-06-22
FDBK_8456,ORD_5813,__label__1,Not worth the price,1.0,2023-06-28
FDBK_8457,ORD_5055,__label__1,Terrible experience with this item,1.0,2023-11-11
FDBK_8458,ORD_6438,__label__2,Loved it and will buy again,5.0,2023-05-11
FDBK_8459,ORD_6951,__label__2,Very happy with this purchase,4.0,2023-01-04
FDBK_8460,ORD_3548,__label__2,Loved it and will buy again,4.0,2023-09-07
